dataset_id,object_id,class_name,start_frame,end_frame,total_frames,mean_confidence,start_cx,start_cy,end_cx,end_cy,displacement,path_length,mean_speed,max_speed,static_ratio,is_static,filter_reason
cao_qiao_001,100038,tricycle,157,162,6,0.417265,1683.358927,353.019818,1693.489429,353.025384,10.130504,10.175828,2.035166,2.617729,0.000000,False,
cao_qiao_001,100039,people,165,185,3,0.406688,1709.611743,352.630053,1762.545053,352.497920,52.933475,52.933500,2.620868,2.672482,0.000000,False,
cao_qiao_001,100043,pedestrian,215,327,6,0.421939,1436.006884,459.823073,1432.683257,459.014644,3.420535,3.652345,0.157497,0.322501,1.000000,False,
cao_qiao_001,100044,pedestrian,213,216,4,0.424105,1433.500000,476.530128,1433.978112,476.338202,0.515196,1.072062,0.357354,0.376425,1.000000,False,
cao_qiao_001,100045,pedestrian,305,576,182,0.482022,1503.533039,1696.292918,1501.547023,1696.421111,1.990149,52.473866,0.257146,0.786823,1.000000,False,
cao_qiao_001,100049,pedestrian,281,281,1,0.507922,2649.098928,1398.892043,2649.098928,1398.892043,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100052,motor,340,649,237,0.545826,2743.551006,1128.620038,3439.679457,74.925402,1262.880519,1280.489648,4.092550,6.346195,0.000000,False,
cao_qiao_001,100054,tricycle,291,334,9,0.447106,2034.022383,345.162710,2141.209753,335.455374,107.626040,107.683459,2.557644,2.935693,0.000000,False,
cao_qiao_001,100060,motor,421,633,153,0.543279,3070.138757,540.583325,3437.953865,18.891698,638.318187,641.649425,3.051603,4.285856,0.000000,False,
cao_qiao_001,100061,pedestrian,422,434,7,0.454963,1432.581399,458.980516,1432.834814,459.449806,0.533341,1.065221,0.110752,0.331676,1.000000,False,
cao_qiao_001,100071,people,529,530,2,0.493412,2660.500000,261.000000,2662.000000,261.500000,1.581139,1.581139,1.581139,1.581139,0.000000,False,
cao_qiao_001,100073,motor,554,763,74,0.466821,2830.905500,126.868550,1827.599292,429.537639,1047.965613,1058.983858,5.016643,5.934416,0.000000,False,
cao_qiao_001,100076,motor,565,672,21,0.653575,2747.632089,247.066114,2989.984161,164.409124,256.059963,256.233203,2.420542,2.849581,0.000000,False,
cao_qiao_001,100077,motor,574,1559,921,0.605007,209.315520,51.423520,1492.011030,2128.379983,2441.117760,2512.335641,2.549971,5.586646,0.002174,False,
cao_qiao_001,100083,motor,622,902,75,0.439640,2201.901007,2131.545047,2723.000000,1227.500000,1043.475734,1047.204765,3.466600,4.627702,0.000000,False,
cao_qiao_001,100084,pedestrian,631,693,12,0.506959,1501.545365,1695.739277,1501.243368,1698.094707,2.374711,4.089142,0.213111,0.487691,1.000000,False,
cao_qiao_001,100086,pedestrian,644,732,10,0.428199,1430.607957,459.446032,1430.340988,459.615028,0.315962,3.324919,0.200762,0.366118,1.000000,False,
cao_qiao_001,100094,pedestrian,736,736,1,0.468040,2278.468480,2021.878645,2278.468480,2021.878645,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100095,motor,742,1608,801,0.550090,3028.522621,23.553881,1496.431177,2052.316190,2542.278642,3291.768358,3.816597,7.905694,0.002500,False,
cao_qiao_001,100099,motor,772,886,38,0.620978,3161.847018,141.869574,3443.589120,54.625537,294.940900,296.840185,2.544712,4.469861,0.000000,False,
cao_qiao_001,100101,pedestrian,796,810,15,0.513202,2317.607914,1952.446076,2327.893064,1937.514837,18.130808,18.505859,1.321847,1.694726,0.071429,False,
cao_qiao_001,100103,motor,812,1313,424,0.531138,1601.991144,508.008942,1443.818698,1996.161188,1496.534540,1660.121730,3.102970,7.407737,0.002364,False,
cao_qiao_001,100106,motor,821,1363,481,0.521071,2210.000000,2124.500000,3497.405411,19.800172,2467.219905,2490.389048,4.594835,6.726812,0.000000,False,
cao_qiao_001,100111,pedestrian,873,874,2,0.432777,1429.000000,459.477530,1427.828601,459.483274,1.171413,1.171413,1.171413,1.171413,0.000000,False,
cao_qiao_001,100112,motor,909,1192,204,0.529784,2234.145921,2091.897547,2544.955484,1526.177946,645.477537,650.559498,2.234732,3.751728,0.004926,False,
cao_qiao_001,100116,pedestrian,950,952,3,0.383349,2447.651987,1811.968854,2449.059176,1810.979873,1.719961,1.727910,0.863955,0.980738,1.000000,False,
cao_qiao_001,100119,pedestrian,976,1013,10,0.464930,2850.035493,992.133339,2913.426083,876.463315,131.901180,131.987601,3.438746,3.670182,0.000000,False,
cao_qiao_001,100124,pedestrian,1088,1088,1,0.375257,3040.630383,644.423649,3040.630383,644.423649,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100126,motor,1104,1676,320,0.499560,303.391914,111.999914,1167.628975,1362.367208,1519.975022,1562.733689,2.878283,4.235573,0.018809,False,
cao_qiao_001,100130,motor,1146,1203,38,0.444477,3145.000000,465.000000,3254.467297,303.550623,195.061504,195.719340,3.395041,4.020609,0.000000,False,
cao_qiao_001,100142,motor,1330,1377,24,0.414062,2779.869487,1091.423714,2888.000000,882.500000,235.247372,235.539306,5.061154,5.814069,0.000000,False,
cao_qiao_001,100143,motor,1335,1565,203,0.589095,2910.890933,75.138276,2075.886069,375.472936,887.374797,901.494027,3.918393,5.366814,0.000000,False,
cao_qiao_001,100150,motor,1437,1594,120,0.495519,3032.391957,601.639649,3524.302273,17.323077,763.807315,773.019340,4.927578,7.029977,0.000000,False,
cao_qiao_001,100162,motor,1648,1650,3,0.494145,439.597028,193.179997,450.500000,195.500000,11.147072,11.600670,5.800335,6.124836,0.000000,False,
cao_qiao_001,100163,motor,1643,1891,225,0.496686,1770.054140,389.500000,820.244576,212.526316,966.156246,970.474671,3.940802,5.209751,0.000000,False,
cao_qiao_001,100176,motor,1665,2067,300,0.543953,511.494045,251.852224,1507.497641,2135.307989,2130.593528,2154.302063,5.333407,8.061691,0.000000,False,
cao_qiao_001,100181,pedestrian,1698,1717,4,0.418410,1501.980915,1697.747392,1503.548757,1697.504465,1.586550,1.670982,0.097695,0.222206,1.000000,False,
cao_qiao_001,100183,motor,1737,2084,262,0.482317,1199.076437,1403.338054,1788.322962,1790.110191,704.843353,720.131075,2.131625,4.609772,0.172414,False,
cao_qiao_001,100185,pedestrian,1789,1799,3,0.436183,1503.529647,1697.981734,1503.360324,1697.497355,0.513121,0.591052,0.068922,0.118005,1.000000,False,
cao_qiao_001,100191,pedestrian,1924,1924,1,0.455297,1428.232070,459.567787,1428.232070,459.567787,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100194,motor,1986,2068,28,0.417590,502.125546,124.066132,238.767429,44.225968,275.194384,275.518119,3.316069,4.343362,0.000000,False,
cao_qiao_001,100200,pedestrian,2171,2171,1,0.362510,1427.500000,459.000000,1427.500000,459.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100202,pedestrian,2181,2182,2,0.462413,2026.910940,1800.536434,2029.693455,1800.435302,2.784352,2.784352,2.784352,2.784352,0.000000,False,
cao_qiao_001,100203,pedestrian,2204,2207,4,0.403530,1501.500000,1696.004947,1501.500000,1696.008174,0.003227,0.004326,0.001442,0.003363,1.000000,False,
cao_qiao_001,100209,motor,2265,2900,611,0.611154,2222.477423,1719.009093,3399.381918,100.316153,2001.317323,2030.710507,3.193971,5.600031,0.001639,False,
cao_qiao_001,100215,motor,2336,2336,1,0.372163,2471.535952,1707.728502,2471.535952,1707.728502,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100223,pedestrian,2463,2470,8,0.445214,1501.522470,1695.869574,1500.976812,1695.364332,0.743647,2.159203,0.308458,0.435997,1.000000,False,
cao_qiao_001,100229,pedestrian,2578,2705,63,0.501327,1502.011726,1695.921909,1502.037519,1695.953731,0.040963,13.953138,0.186041,0.708932,1.000000,False,
cao_qiao_001,100231,motor,2554,2631,41,0.453344,2814.904187,1090.095847,2930.000000,872.500000,246.160515,247.248775,3.189779,5.877942,0.000000,False,
cao_qiao_001,100239,motor,2761,2762,2,0.412916,210.968416,51.977466,212.954590,52.702299,2.114302,2.114302,2.114302,2.114302,0.000000,False,
cao_qiao_001,100240,pedestrian,2763,2813,4,0.381006,2228.031498,1742.531498,2226.959164,1741.840440,1.275720,1.986719,0.160081,0.301115,1.000000,False,
cao_qiao_001,100241,motor,2787,3397,129,0.463170,335.001323,128.153089,1107.600588,1220.313998,1337.806068,1363.970344,2.260260,3.006174,0.000000,False,
cao_qiao_001,100244,motor,2791,2899,101,0.527282,3159.400986,434.468631,3369.988020,157.021703,348.315513,349.742253,3.240027,4.174198,0.000000,False,
cao_qiao_001,100246,motor,2845,3567,526,0.553131,379.394523,166.076483,1461.742261,2093.967206,2210.936287,2255.391336,2.883373,7.778175,0.001905,False,
cao_qiao_001,100250,pedestrian,2884,2984,4,0.415622,1502.333745,1694.993806,1504.818834,1696.383272,2.847154,3.923585,0.154840,0.384749,1.000000,False,
cao_qiao_001,100265,pedestrian,3179,3299,41,0.464956,1502.942158,1695.329249,1503.005536,1694.501459,0.830213,11.103119,0.217240,0.468940,1.000000,False,
cao_qiao_001,100267,motor,3147,3709,439,0.535760,387.328102,30.044852,1757.036319,1707.887738,2165.931059,2239.912869,4.021775,11.101802,0.002283,False,
cao_qiao_001,100269,motor,3167,3858,520,0.532131,2173.452729,2047.940503,696.287383,18.390573,2510.197279,3250.441430,4.679239,8.732125,0.000000,False,
cao_qiao_001,100281,pedestrian,3404,3646,50,0.459485,1502.500241,1694.500200,1502.617760,1694.499629,0.117521,9.148885,0.104057,0.510030,1.000000,False,
cao_qiao_001,100297,pedestrian,3741,3761,10,0.456204,1502.503150,1694.488915,1502.891164,1694.495847,0.388076,2.352755,0.191164,0.530132,1.000000,False,
cao_qiao_001,100313,tricycle,3865,4261,75,0.469898,2358.965281,1603.654409,3339.489792,165.824814,1740.339697,1762.966821,4.471874,10.318326,0.000000,False,
cao_qiao_001,100314,pedestrian,3854,3854,1,0.380554,1504.000000,1695.076459,1504.000000,1695.076459,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100327,pedestrian,4022,4024,3,0.462291,1502.835466,1695.000000,1502.525353,1695.000000,0.310112,0.310112,0.155056,0.228386,1.000000,False,
cao_qiao_001,100331,people,4056,4057,2,0.399712,2841.671634,927.307719,2843.640833,922.745485,4.969076,4.969076,4.969076,4.969076,0.000000,False,
cao_qiao_001,100336,motor,4123,4362,149,0.542051,3386.401136,146.022405,3067.127072,635.840884,584.686301,592.402810,2.443971,4.787706,0.027027,False,
cao_qiao_001,100351,people,4305,4305,1,0.452175,3127.500000,502.500000,3127.500000,502.500000,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100353,motor,4337,5112,732,0.590872,2928.054162,78.945903,986.714598,988.949561,2144.039636,2183.894194,2.866824,5.958252,0.216142,False,
cao_qiao_001,100354,pedestrian,4373,4434,4,0.494903,1502.500000,1694.590069,1502.506570,1694.613289,0.024132,0.973120,0.165006,0.359416,1.000000,False,
cao_qiao_001,100357,motor,4402,4551,14,0.427450,783.847018,23.630383,998.541054,140.043263,244.224257,244.524281,1.817401,2.712050,0.000000,False,
cao_qiao_001,100360,pedestrian,4488,4554,9,0.417141,2228.684372,1743.626168,2228.498493,1743.671682,0.191370,2.554321,0.142494,0.328714,1.000000,False,
cao_qiao_001,100362,pedestrian,4478,4479,2,0.368737,1428.968840,457.500000,1428.974718,457.500000,0.005877,0.005877,0.005877,0.005877,1.000000,False,
cao_qiao_001,100364,motor,4569,4622,10,0.406251,2789.490365,1152.001395,2718.450894,1284.439429,150.287855,150.417731,2.659097,3.233544,0.000000,False,
cao_qiao_001,100368,pedestrian,4513,4521,3,0.372371,2029.000000,2128.500000,2029.023747,2131.707011,3.207099,3.762593,0.388272,0.497675,1.000000,False,
cao_qiao_001,100373,pedestrian,4568,4568,1,0.438693,1429.632216,476.132216,1429.632216,476.132216,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100380,tricycle,4696,5574,681,0.540914,2253.715849,2110.197964,2364.019588,571.745128,1542.402038,1689.447257,1.919928,6.597187,0.070588,False,
cao_qiao_001,100384,motor,4745,4762,3,0.394641,2559.575774,262.301991,2479.000000,295.000000,86.957548,86.957676,5.753198,6.476310,0.000000,False,
cao_qiao_001,100390,motor,4807,4851,2,0.415828,2491.522021,1713.967186,2441.182303,1809.345903,107.847981,107.847981,2.451090,2.451090,0.000000,False,
cao_qiao_001,100398,awning-tricycle,4946,4946,1,0.450486,2323.883728,2021.042907,2323.883728,2021.042907,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100407,motor,4980,5105,28,0.424893,826.492304,631.967199,1095.484601,1206.670809,634.540066,635.282752,5.066318,6.541701,0.000000,False,
cao_qiao_001,100408,motor,4968,5251,169,0.523591,1545.375445,593.192118,1281.880389,1549.330323,991.781181,1069.043803,3.561951,4.518376,0.000000,False,
cao_qiao_001,100411,motor,5032,5045,14,0.450968,411.377974,154.041012,478.244145,204.949712,84.040350,86.383408,6.644878,12.500000,0.000000,False,
cao_qiao_001,100414,motor,5041,5041,1,0.383946,2226.923606,613.500043,2226.923606,613.500043,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100416,motor,5078,5082,5,0.449187,368.620196,21.098824,384.067219,25.774428,16.139138,16.156210,4.039053,4.738104,0.000000,False,
cao_qiao_001,100420,motor,5116,5155,3,0.402447,2134.529209,517.630110,2090.266388,467.999604,66.501011,66.503851,2.125778,2.569061,0.000000,False,
cao_qiao_001,100425,motor,5125,5943,435,0.465933,793.598799,525.053795,3372.500000,141.500000,2607.267711,4000.020189,4.801973,9.013878,0.000000,False,
cao_qiao_001,100429,motor,5149,5169,6,0.387231,2371.270581,1822.251953,2401.069409,1774.732819,56.089556,56.120552,3.096206,4.335193,0.000000,False,
cao_qiao_001,100431,pedestrian,5156,5225,22,0.424727,2220.522470,1737.968502,2220.492034,1737.491783,0.477690,3.356138,0.129152,0.349561,1.000000,False,
cao_qiao_001,100432,motor,5167,5454,216,0.476023,680.525079,114.967795,1566.500000,352.500000,917.263926,923.606887,3.264246,5.852350,0.000000,False,
cao_qiao_001,100433,people,5163,5163,1,0.435187,2582.500000,1413.500000,2582.500000,1413.500000,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100435,motor,5199,5200,2,0.421196,2039.022534,416.446076,2037.907234,415.437947,1.503402,1.503402,1.503402,1.503402,0.000000,False,
cao_qiao_001,100442,motor,5269,5270,2,0.362690,1443.531412,1984.477315,1444.764366,1989.092669,4.777203,4.777203,4.777203,4.777203,0.000000,False,
cao_qiao_001,100444,pedestrian,5286,5489,72,0.474231,2219.770573,1736.500000,2220.987502,1736.488126,1.216988,16.420193,0.193373,0.529975,1.000000,False,
cao_qiao_001,100448,motor,5344,5386,21,0.428957,1421.816474,1897.444554,1482.982353,2058.475021,172.255844,172.350210,4.151189,4.526431,0.000000,False,
cao_qiao_001,100451,motor,5361,6086,535,0.514025,2912.076567,74.986494,767.633666,17.723799,2145.207303,2286.926135,3.171572,11.237491,0.000000,False,
cao_qiao_001,100459,motor,5458,5463,6,0.500984,1590.869682,332.446032,1582.848531,331.651663,8.060390,8.121776,1.624355,2.149433,0.000000,False,
cao_qiao_001,100460,motor,5460,5462,3,0.405422,2891.608043,74.445989,2885.500526,77.461094,6.811212,6.882327,3.441164,3.830726,0.000000,False,
cao_qiao_001,100465,motor,5503,6100,384,0.554320,2772.393231,146.414748,1202.500000,949.000000,1763.152814,1848.667394,3.113476,7.187210,0.002611,False,
cao_qiao_001,100466,motor,5517,5545,14,0.419463,1733.500000,352.000000,1797.500000,345.500000,64.329231,67.498765,2.554318,4.272002,0.000000,False,
cao_qiao_001,100470,motor,5599,5826,68,0.442168,1327.000000,287.500000,932.418284,115.993463,430.243214,432.330637,1.843101,2.692582,0.014925,False,
cao_qiao_001,100472,pedestrian,5598,5648,41,0.469704,2220.553968,1736.522470,2221.447124,1736.947767,0.989245,9.435000,0.232698,0.713381,1.000000,False,
cao_qiao_001,100475,motor,5642,6439,639,0.529506,2910.590008,77.441555,1261.770254,1492.926101,2173.063064,2577.950920,3.216402,6.946222,0.007837,False,
cao_qiao_001,100478,motor,5703,5793,29,0.440217,3180.031433,341.392130,3316.752084,109.257823,269.404663,270.340935,3.026788,3.958507,0.000000,False,
cao_qiao_001,100480,tricycle,5724,6047,187,0.471739,2179.519512,427.570073,1303.359787,294.877109,886.150826,896.964094,2.851337,5.869262,0.000000,False,
cao_qiao_001,100484,people,5763,5773,3,0.409182,2092.631342,388.977595,2072.000000,383.500000,21.346108,21.350060,1.931942,2.185772,0.000000,False,
cao_qiao_001,100485,pedestrian,5765,5857,11,0.442622,2224.000000,1738.630426,2223.824639,1738.505247,0.215456,1.242728,0.061964,0.325586,1.000000,False,
cao_qiao_001,100491,pedestrian,5859,5859,1,0.536250,2275.531476,2077.423584,2275.531476,2077.423584,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100497,motor,5941,6029,38,0.445267,2161.903946,2047.368334,2320.093176,1717.166145,366.138386,366.448803,4.165972,4.792777,0.000000,False,
cao_qiao_001,100506,pedestrian,5962,6041,29,0.451112,2223.094429,1738.939620,2220.524986,1738.045304,2.720632,7.587856,0.211698,0.736987,1.000000,False,
cao_qiao_001,100509,motor,5985,6164,160,0.507308,2920.522599,74.630340,2359.500000,309.500000,608.202362,614.208885,3.421265,5.590170,0.000000,False,
cao_qiao_001,100520,motor,6085,6848,648,0.518609,2423.999935,1506.108129,672.331431,24.536308,2294.209583,2672.293271,3.434290,8.833377,0.024730,False,
cao_qiao_001,100525,pedestrian,6112,6243,45,0.449826,2220.000000,1736.509028,2219.514719,1736.507220,0.485284,9.746293,0.184726,0.608649,1.000000,False,
cao_qiao_001,100528,motor,6189,6259,20,0.537043,901.258842,120.560912,717.879918,19.918890,209.180894,209.403253,2.924684,3.750255,0.000000,False,
cao_qiao_001,100529,motor,6147,6296,87,0.593226,2923.045112,72.356046,2338.050161,300.982343,628.083653,631.276922,4.368705,5.213682,0.000000,False,
cao_qiao_001,100534,motor,6188,6338,128,0.503350,1181.955039,1041.499957,1192.280784,1388.532251,347.185879,349.596943,2.232367,3.519341,0.007874,False,
cao_qiao_001,100535,motor,6193,6857,624,0.547446,2899.229462,70.553924,718.509035,18.999730,2181.329736,2327.751277,3.489128,6.244781,0.000000,False,
cao_qiao_001,100542,motor,6270,6546,227,0.495115,2002.510104,353.596838,1141.655328,225.493832,870.334031,881.926074,3.204215,6.080620,0.000000,False,
cao_qiao_001,100543,pedestrian,6335,6492,30,0.442694,2220.520054,1737.499959,2222.181498,1738.548868,1.964843,11.075569,0.187785,0.689925,1.000000,False,
cao_qiao_001,100547,motor,6376,6378,3,0.404789,2065.865634,340.747532,2060.204414,341.060064,5.669840,5.670858,2.835429,3.237904,0.000000,False,
cao_qiao_001,100551,pedestrian,6440,6458,7,0.586373,2576.630448,1334.968567,2567.305449,1308.029594,28.507259,28.608873,1.227950,1.996350,0.333333,False,
cao_qiao_001,100552,pedestrian,6459,6514,5,0.388554,2333.552068,443.680065,2334.512599,443.109516,1.117205,1.825565,0.161005,0.254362,1.000000,False,
cao_qiao_001,100554,motor,6500,6556,39,0.431423,1836.500022,342.053968,1833.533824,343.357884,3.240143,11.610926,0.220054,0.841696,1.000000,False,
cao_qiao_001,100557,pedestrian,6532,6587,16,0.484396,2222.348956,1739.012729,2222.509041,1739.348056,0.371580,5.144775,0.217937,0.448541,1.000000,False,
cao_qiao_001,100561,motor,6576,6626,12,0.404756,2507.976450,1055.896522,2464.000000,943.000000,121.159204,121.328711,2.482310,3.116153,0.000000,False,
cao_qiao_001,100562,motor,6591,6688,34,0.447518,1013.831865,169.428074,732.406210,24.271389,316.655748,317.949430,3.243550,5.472983,0.000000,False,
cao_qiao_001,100572,pedestrian,6759,6777,8,0.457686,2224.509370,1738.492626,2224.446032,1738.560729,0.093004,1.565129,0.198933,0.430967,1.000000,False,
cao_qiao_001,100580,motor,6965,7204,69,0.468759,2008.529698,520.404257,1499.372354,345.414196,538.389007,541.649568,2.225117,3.041381,0.014706,False,
cao_qiao_001,100596,pedestrian,7180,7180,1,0.408241,3308.652917,255.793094,3308.652917,255.793094,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100597,motor,7183,7741,500,0.558489,2914.608108,79.423477,1204.870111,1114.283942,1998.534513,2181.325312,3.945126,7.825062,0.000000,False,
cao_qiao_001,100598,pedestrian,7205,7206,2,0.388185,2225.977530,1741.446032,2225.983274,1741.437919,0.009940,0.009940,0.009940,0.009940,1.000000,False,
cao_qiao_001,100599,motor,7248,7466,106,0.475115,1388.022577,320.923563,881.022479,106.218050,550.588374,553.701595,2.568444,5.027935,0.000000,False,
cao_qiao_001,100602,motor,7283,7298,5,0.391225,3281.655371,246.674443,3336.546247,185.728691,82.020686,82.050763,5.487210,5.599356,0.000000,False,
cao_qiao_001,100613,pedestrian,7354,7354,1,0.382173,2337.192053,443.475994,2337.192053,443.475994,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100623,pedestrian,7430,7574,62,0.469972,1048.407602,973.086795,1510.744711,1645.130445,815.719480,820.877590,5.741433,6.970671,0.000000,False,
cao_qiao_001,100628,motor,7472,7472,1,0.417439,2781.619090,141.575397,2781.619090,141.575397,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100636,pedestrian,7515,7549,7,0.425544,2226.000000,1743.000000,2224.986899,1743.000000,1.013101,1.580283,0.114274,0.326539,1.000000,False,
cao_qiao_001,100645,pedestrian,7582,7675,23,0.427286,2335.653313,443.802651,2336.075341,443.683020,0.438656,9.400153,0.277537,0.996198,1.000000,False,
cao_qiao_001,100657,pedestrian,7696,7748,27,0.664260,2058.407382,1813.976789,2278.550836,1723.569404,237.984529,239.665237,4.563725,6.006380,0.000000,False,
cao_qiao_001,100658,motor,7660,7660,1,0.430279,3229.837610,335.067856,3229.837610,335.067856,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100661,tricycle,7691,7693,3,0.423217,923.968594,228.201745,919.000000,219.999969,9.589371,9.662935,4.831467,5.757786,0.000000,False,
cao_qiao_001,100664,pedestrian,7701,7702,2,0.641186,2640.336439,1400.650163,2638.500000,1400.500000,1.842568,1.842568,1.842568,1.842568,0.000000,False,
cao_qiao_001,100667,pedestrian,7730,7730,1,0.531885,2708.499957,1273.206993,2708.499957,1273.206993,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100674,motor,7768,7828,43,0.476381,2354.957746,1648.418060,2565.955218,1436.877222,298.779951,299.692607,5.032020,5.518196,0.000000,False,
cao_qiao_001,100676,motor,7768,7992,68,0.494483,1210.554563,1223.772049,1503.978146,2116.412129,939.629561,942.376733,4.245917,5.032160,0.000000,False,
cao_qiao_001,100677,pedestrian,7776,7778,3,0.558145,2818.949892,1073.138404,2823.920297,1064.713365,9.781933,9.790536,4.895268,5.212992,0.000000,False,
cao_qiao_001,100679,motor,7811,7954,104,0.535709,2102.548894,357.550628,1827.062649,520.826768,320.237051,326.300804,2.085483,3.630934,0.000000,False,
cao_qiao_001,100680,pedestrian,7840,8018,35,0.422146,2335.386906,443.436958,2339.867643,444.668900,4.647008,16.397162,0.242461,0.600782,1.000000,False,
cao_qiao_001,100681,people,7846,7846,1,0.363129,2400.954975,1774.491122,2400.954975,1774.491122,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100682,motor,7848,7851,4,0.441436,2920.824699,78.553946,2913.671391,82.923232,8.382152,8.734417,2.911472,3.448637,0.000000,False,
cao_qiao_001,100692,motor,7910,7955,35,0.487020,2804.183871,1075.413053,2923.262862,861.300790,244.997688,245.279443,5.426973,5.988036,0.000000,False,
cao_qiao_001,100704,pedestrian,7963,7971,2,0.427437,2618.000000,1398.500000,2634.658169,1372.676554,30.730196,30.730196,3.841274,3.841274,0.000000,False,
cao_qiao_001,100705,motor,7965,7967,3,0.437298,3290.576329,266.653068,3297.462054,259.391872,10.006906,10.009325,5.004663,5.224328,0.000000,False,
cao_qiao_001,100706,pedestrian,7987,8123,67,0.430264,2028.512391,2131.441064,2028.002014,2131.145912,0.589576,19.928230,0.243885,0.851348,1.000000,False,
cao_qiao_001,100708,tricycle,7972,8089,17,0.404632,2467.184566,287.531433,1997.634877,377.989235,478.183568,478.708454,4.161574,4.754216,0.000000,False,
cao_qiao_001,100712,motor,8017,8085,38,0.482144,3093.433816,576.529820,3282.304785,284.884342,347.461261,348.800986,5.123043,8.557640,0.000000,False,
cao_qiao_001,100716,motor,8072,8344,30,0.449631,2828.669780,1047.816484,3351.000000,173.000000,1018.887992,1020.669823,3.672116,4.243511,0.000000,False,
cao_qiao_001,100723,pedestrian,8173,8312,47,0.428816,2336.981115,444.511391,2337.442057,443.990443,0.695597,15.091171,0.210609,0.655978,1.000000,False,
cao_qiao_001,100724,tricycle,8163,8169,4,0.422197,1692.130599,379.946032,1666.799821,377.860281,25.416504,25.463855,4.299201,4.558397,0.000000,False,
cao_qiao_001,100731,motor,8228,8598,318,0.546998,2781.554097,145.869509,1579.528364,611.065196,1288.903755,1296.592012,3.502588,5.511283,0.000000,False,
cao_qiao_001,100734,people,8244,8249,3,0.365197,1297.522513,1039.932484,1294.356038,1049.175154,9.770032,9.774664,1.861314,2.017345,0.000000,False,
cao_qiao_001,100741,motor,8403,8771,278,0.484882,2678.268582,208.009669,1409.000000,689.500000,1357.525570,1366.518449,3.678070,6.066170,0.000000,False,
cao_qiao_001,100742,motor,8391,8437,11,0.388846,1259.953530,1430.300410,1294.896057,1568.966912,143.001325,143.573690,3.123776,3.490566,0.000000,False,
cao_qiao_001,100743,pedestrian,8386,8809,167,0.466460,2337.052749,443.489897,2334.192605,443.184273,2.876427,57.076191,0.277291,0.785737,1.000000,False,
cao_qiao_001,100744,pedestrian,8427,8427,1,0.410069,1055.204438,1147.194371,1055.204438,1147.194371,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100756,motor,8451,8455,5,0.418887,1836.977530,344.468502,1836.991858,344.469626,0.014371,0.032805,0.008201,0.014999,1.000000,False,
cao_qiao_001,100761,pedestrian,8501,8502,2,0.447766,2408.197749,1556.067603,2410.081492,1550.378905,5.992476,5.992476,5.992476,5.992476,0.000000,False,
cao_qiao_001,100763,pedestrian,8560,8560,1,0.533148,2494.739753,1204.881612,2494.739753,1204.881612,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100768,people,8608,8608,1,0.368607,2483.841353,964.341177,2483.841353,964.341177,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100770,motor,8597,9021,198,0.590214,2911.901244,92.576351,1310.771665,942.280340,1812.625940,1884.931777,4.474888,6.800735,0.000000,False,
cao_qiao_001,100775,pedestrian,8659,8659,1,0.391302,2359.734946,751.197410,2359.734946,751.197410,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100776,pedestrian,8691,8691,1,0.396328,2224.986837,1740.053122,2224.986837,1740.053122,0.000000,0.000000,0.000000,0.000000,1.000000,False,
cao_qiao_001,100785,motor,8708,8964,97,0.421927,1325.026244,905.279821,1383.344427,1793.751447,890.383536,908.208949,3.575079,4.978035,0.000000,False,
cao_qiao_001,100789,motor,8732,8916,114,0.467156,2040.424581,528.844576,950.079534,167.850135,1148.550960,1154.367824,6.341679,10.307764,0.000000,False,
cao_qiao_001,100791,motor,8766,9016,241,0.594014,1825.390884,345.008226,1298.277637,743.905285,661.034976,697.984348,2.781569,5.590170,0.012500,False,
cao_qiao_001,100792,motor,8770,8772,3,0.384743,2453.000000,1674.500000,2456.043446,1670.392261,5.112346,5.156498,2.578249,2.975653,0.000000,False,
