dataset_id,frame_id,timestamp,width,height,num_objects,output_frame
cao_qiao_001,344,11.478145,3840,2160,7,344
cao_qiao_001,345,11.511512,3840,2160,8,345
cao_qiao_001,346,11.544878,3840,2160,8,346
cao_qiao_001,347,11.578245,3840,2160,8,347
cao_qiao_001,348,11.611612,3840,2160,7,348
cao_qiao_001,349,11.644978,3840,2160,7,349
cao_qiao_001,350,11.678345,3840,2160,7,350
cao_qiao_001,351,11.711712,3840,2160,8,351
cao_qiao_001,352,11.745078,3840,2160,8,352
cao_qiao_001,353,11.778445,3840,2160,8,353
cao_qiao_001,354,11.811812,3840,2160,8,354
cao_qiao_001,355,11.845179,3840,2160,7,355
cao_qiao_001,356,11.878545,3840,2160,7,356
cao_qiao_001,357,11.911912,3840,2160,7,357
cao_qiao_001,358,11.945279,3840,2160,6,358
cao_qiao_001,359,11.978645,3840,2160,5,359
cao_qiao_001,360,12.012012,3840,2160,5,360
cao_qiao_001,361,12.045379,3840,2160,5,361
cao_qiao_001,362,12.078745,3840,2160,7,362
cao_qiao_001,363,12.112112,3840,2160,8,363
cao_qiao_001,364,12.145479,3840,2160,8,364
cao_qiao_001,365,12.178846,3840,2160,8,365
cao_qiao_001,366,12.212212,3840,2160,9,366
cao_qiao_001,367,12.245579,3840,2160,9,367
cao_qiao_001,368,12.278946,3840,2160,9,368
cao_qiao_001,369,12.312312,3840,2160,9,369
cao_qiao_001,370,12.345679,3840,2160,9,370
cao_qiao_001,371,12.379046,3840,2160,9,371
cao_qiao_001,372,12.412412,3840,2160,8,372
cao_qiao_001,373,12.445779,3840,2160,8,373
cao_qiao_001,374,12.479146,3840,2160,8,374
cao_qiao_001,375,12.512513,3840,2160,8,375
cao_qiao_001,376,12.545879,3840,2160,8,376
cao_qiao_001,377,12.579246,3840,2160,8,377
cao_qiao_001,378,12.612613,3840,2160,8,378
cao_qiao_001,379,12.645979,3840,2160,9,379
cao_qiao_001,380,12.679346,3840,2160,8,380
cao_qiao_001,381,12.712713,3840,2160,8,381
cao_qiao_001,382,12.746079,3840,2160,8,382
cao_qiao_001,383,12.779446,3840,2160,9,383
cao_qiao_001,384,12.812813,3840,2160,9,384
cao_qiao_001,385,12.846180,3840,2160,9,385
cao_qiao_001,386,12.879546,3840,2160,9,386
cao_qiao_001,387,12.912913,3840,2160,9,387
cao_qiao_001,388,12.946280,3840,2160,9,388
cao_qiao_001,389,12.979646,3840,2160,9,389
cao_qiao_001,390,13.013013,3840,2160,9,390
cao_qiao_001,391,13.046380,3840,2160,9,391
cao_qiao_001,392,13.079746,3840,2160,9,392
cao_qiao_001,393,13.113113,3840,2160,9,393
cao_qiao_001,394,13.146480,3840,2160,9,394
cao_qiao_001,395,13.179847,3840,2160,9,395
cao_qiao_001,396,13.213213,3840,2160,9,396
cao_qiao_001,397,13.246580,3840,2160,9,397
cao_qiao_001,398,13.279947,3840,2160,8,398
cao_qiao_001,399,13.313313,3840,2160,8,399
cao_qiao_001,400,13.346680,3840,2160,8,400
cao_qiao_001,401,13.380047,3840,2160,8,401
cao_qiao_001,402,13.413413,3840,2160,8,402
cao_qiao_001,403,13.446780,3840,2160,8,403
cao_qiao_001,404,13.480147,3840,2160,8,404
cao_qiao_001,405,13.513514,3840,2160,8,405
cao_qiao_001,406,13.546880,3840,2160,8,406
cao_qiao_001,407,13.580247,3840,2160,8,407
cao_qiao_001,408,13.613614,3840,2160,9,408
cao_qiao_001,409,13.646980,3840,2160,8,409
cao_qiao_001,410,13.680347,3840,2160,8,410
cao_qiao_001,411,13.713714,3840,2160,8,411
cao_qiao_001,412,13.747080,3840,2160,9,412
cao_qiao_001,413,13.780447,3840,2160,8,413
cao_qiao_001,414,13.813814,3840,2160,8,414
cao_qiao_001,415,13.847181,3840,2160,8,415
cao_qiao_001,416,13.880547,3840,2160,8,416
cao_qiao_001,417,13.913914,3840,2160,7,417
cao_qiao_001,418,13.947281,3840,2160,7,418
cao_qiao_001,419,13.980647,3840,2160,8,419
cao_qiao_001,420,14.014014,3840,2160,8,420
cao_qiao_001,421,14.047381,3840,2160,9,421
cao_qiao_001,422,14.080747,3840,2160,9,422
cao_qiao_001,423,14.114114,3840,2160,9,423
cao_qiao_001,424,14.147481,3840,2160,9,424
cao_qiao_001,425,14.180848,3840,2160,9,425
cao_qiao_001,426,14.214214,3840,2160,9,426
cao_qiao_001,427,14.247581,3840,2160,9,427
cao_qiao_001,428,14.280948,3840,2160,8,428
cao_qiao_001,429,14.314314,3840,2160,8,429
cao_qiao_001,430,14.347681,3840,2160,8,430
cao_qiao_001,431,14.381048,3840,2160,8,431
cao_qiao_001,432,14.414414,3840,2160,8,432
cao_qiao_001,433,14.447781,3840,2160,8,433
cao_qiao_001,434,14.481148,3840,2160,9,434
cao_qiao_001,435,14.514515,3840,2160,8,435
cao_qiao_001,436,14.547881,3840,2160,7,436
cao_qiao_001,437,14.581248,3840,2160,7,437
cao_qiao_001,438,14.614615,3840,2160,6,438
cao_qiao_001,439,14.647981,3840,2160,6,439
cao_qiao_001,440,14.681348,3840,2160,6,440
cao_qiao_001,441,14.714715,3840,2160,8,441
cao_qiao_001,442,14.748081,3840,2160,8,442
cao_qiao_001,443,14.781448,3840,2160,7,443
cao_qiao_001,444,14.814815,3840,2160,7,444
cao_qiao_001,445,14.848182,3840,2160,7,445
cao_qiao_001,446,14.881548,3840,2160,7,446
cao_qiao_001,447,14.914915,3840,2160,7,447
cao_qiao_001,448,14.948282,3840,2160,7,448
cao_qiao_001,449,14.981648,3840,2160,6,449
cao_qiao_001,450,15.015015,3840,2160,6,450
cao_qiao_001,451,15.048382,3840,2160,6,451
cao_qiao_001,452,15.081748,3840,2160,7,452
cao_qiao_001,453,15.115115,3840,2160,7,453
cao_qiao_001,454,15.148482,3840,2160,6,454
cao_qiao_001,455,15.181849,3840,2160,6,455
cao_qiao_001,456,15.215215,3840,2160,6,456
cao_qiao_001,457,15.248582,3840,2160,6,457
cao_qiao_001,458,15.281949,3840,2160,7,458
cao_qiao_001,459,15.315315,3840,2160,5,459
cao_qiao_001,460,15.348682,3840,2160,5,460
cao_qiao_001,461,15.382049,3840,2160,5,461
cao_qiao_001,462,15.415415,3840,2160,6,462
cao_qiao_001,463,15.448782,3840,2160,7,463
cao_qiao_001,464,15.482149,3840,2160,7,464
cao_qiao_001,465,15.515516,3840,2160,7,465
cao_qiao_001,466,15.548882,3840,2160,6,466
cao_qiao_001,467,15.582249,3840,2160,6,467
cao_qiao_001,468,15.615616,3840,2160,6,468
cao_qiao_001,469,15.648982,3840,2160,6,469
cao_qiao_001,470,15.682349,3840,2160,6,470
cao_qiao_001,471,15.715716,3840,2160,7,471
cao_qiao_001,472,15.749082,3840,2160,8,472
cao_qiao_001,473,15.782449,3840,2160,6,473
cao_qiao_001,474,15.815816,3840,2160,6,474
cao_qiao_001,475,15.849183,3840,2160,6,475
cao_qiao_001,476,15.882549,3840,2160,7,476
cao_qiao_001,477,15.915916,3840,2160,7,477
cao_qiao_001,478,15.949283,3840,2160,7,478
cao_qiao_001,479,15.982649,3840,2160,7,479
cao_qiao_001,480,16.016016,3840,2160,7,480
cao_qiao_001,481,16.049383,3840,2160,7,481
cao_qiao_001,482,16.082749,3840,2160,7,482
cao_qiao_001,483,16.116116,3840,2160,7,483
cao_qiao_001,484,16.149483,3840,2160,8,484
cao_qiao_001,485,16.182850,3840,2160,7,485
cao_qiao_001,486,16.216216,3840,2160,7,486
cao_qiao_001,487,16.249583,3840,2160,7,487
cao_qiao_001,488,16.282950,3840,2160,6,488
cao_qiao_001,489,16.316316,3840,2160,7,489
cao_qiao_001,490,16.349683,3840,2160,7,490
cao_qiao_001,491,16.383050,3840,2160,8,491
cao_qiao_001,492,16.416416,3840,2160,8,492
cao_qiao_001,493,16.449783,3840,2160,7,493
cao_qiao_001,494,16.483150,3840,2160,7,494
cao_qiao_001,495,16.516517,3840,2160,8,495
cao_qiao_001,496,16.549883,3840,2160,7,496
cao_qiao_001,497,16.583250,3840,2160,7,497
cao_qiao_001,498,16.616617,3840,2160,7,498
cao_qiao_001,499,16.649983,3840,2160,7,499
cao_qiao_001,500,16.683350,3840,2160,7,500
cao_qiao_001,501,16.716717,3840,2160,7,501
cao_qiao_001,502,16.750083,3840,2160,7,502
cao_qiao_001,503,16.783450,3840,2160,6,503
cao_qiao_001,504,16.816817,3840,2160,7,504
cao_qiao_001,505,16.850184,3840,2160,7,505
cao_qiao_001,506,16.883550,3840,2160,8,506
cao_qiao_001,507,16.916917,3840,2160,10,507
cao_qiao_001,508,16.950284,3840,2160,10,508
cao_qiao_001,509,16.983650,3840,2160,10,509
cao_qiao_001,510,17.017017,3840,2160,9,510
cao_qiao_001,511,17.050384,3840,2160,9,511
cao_qiao_001,512,17.083750,3840,2160,9,512
cao_qiao_001,513,17.117117,3840,2160,9,513
cao_qiao_001,514,17.150484,3840,2160,8,514
cao_qiao_001,515,17.183851,3840,2160,8,515
cao_qiao_001,516,17.217217,3840,2160,8,516
cao_qiao_001,517,17.250584,3840,2160,9,517
cao_qiao_001,518,17.283951,3840,2160,8,518
cao_qiao_001,519,17.317317,3840,2160,8,519
cao_qiao_001,520,17.350684,3840,2160,8,520
cao_qiao_001,521,17.384051,3840,2160,8,521
cao_qiao_001,522,17.417417,3840,2160,7,522
cao_qiao_001,523,17.450784,3840,2160,7,523
cao_qiao_001,524,17.484151,3840,2160,7,524
cao_qiao_001,525,17.517518,3840,2160,8,525
cao_qiao_001,526,17.550884,3840,2160,8,526
cao_qiao_001,527,17.584251,3840,2160,9,527
cao_qiao_001,528,17.617618,3840,2160,9,528
cao_qiao_001,529,17.650984,3840,2160,10,529
cao_qiao_001,530,17.684351,3840,2160,10,530
