recordingId,trackId,raw_object_id,initialFrame,finalFrame,numFrames,startXCenter,startYCenter,endXCenter,endYCenter,startLaneId,endLaneId,width,length,raw_mean_width,raw_mean_height,corrected_width,corrected_height,box_orientation_source,missing_ratio,class
001,60,251,2871,3072,202,54.9460,30.6220,68.2587,46.1356,12,11,1.1039,2.1093,1.1039,2.1093,1.1039,2.1093,heading_corrected_from_hbb,0.0198,car
001,61,252,2882,3389,508,49.8392,46.5814,-12.8604,-44.3851,10,8,1.4266,3.3966,1.4266,3.3966,1.4266,3.3966,heading_corrected_from_hbb,0.0000,car
001,62,255,2915,3216,302,-66.9247,48.1545,-13.2611,-44.3791,5,8,1.3950,3.6573,1.3950,3.6573,1.3950,3.6573,heading_corrected_from_hbb,0.0000,car
001,63,258,2975,3562,588,12.4725,-43.6965,-55.1623,49.0989,-1,-1,1.4298,3.6924,1.4298,3.6924,1.4298,3.6924,heading_corrected_from_hbb,0.0000,car
001,64,261,3066,3595,530,47.2442,46.8915,-14.3242,-44.2120,7,8,1.3936,3.5255,1.3936,3.5255,1.3936,3.5255,heading_corrected_from_hbb,0.0000,car
001,65,266,3127,3941,815,50.4118,46.7627,-15.4353,-44.4343,10,4,1.4186,3.5262,1.4186,3.5262,1.4186,3.5262,heading_corrected_from_hbb,0.0000,car
001,66,100267,3147,3709,563,-67.1567,49.4237,-6.5297,-25.3527,5,1,1.5563,2.0798,1.5563,2.0798,1.5563,2.0798,heading_corrected_from_hbb,0.2202,motor
001,67,100269,3167,3858,692,11.9300,-40.5354,-53.3925,49.8817,14,-1,0.8645,1.3376,0.8645,1.3376,0.8645,1.3376,heading_corrected_from_hbb,0.2486,motor
001,68,271,3174,3985,812,52.3108,46.6824,-12.3010,-44.4671,10,8,1.5550,3.6874,1.5550,3.6874,1.5550,3.6874,heading_corrected_from_hbb,0.0000,car
001,69,272,3208,3550,343,-71.9728,48.0491,-15.9909,-44.3224,-1,4,1.5316,3.7983,1.5316,3.7983,1.5316,3.7983,heading_corrected_from_hbb,0.0000,car
001,70,276,3296,3657,362,46.2323,46.8374,-51.8799,48.8715,7,-1,1.4031,3.6250,1.4031,3.6250,1.4031,3.6250,heading_corrected_from_hbb,0.0000,car
001,71,277,3303,3793,491,11.6069,-43.3892,-56.2740,48.6893,-1,9,1.6742,3.7006,1.6742,3.7006,1.6742,3.7006,heading_corrected_from_hbb,0.0000,car
